Fam #,Sample Name,Cholor.,Date PTR,Sample_Sex,%_Exp,Avg_Male_Buds/Stem,Total _Buds,Avg_Arch,Avg_Area _Week_3,Avg_Perimeter_ Week 3,Avg_Circularity_Week 3,Avg_Perimeter_Rate,Avg_Area_Rate,Avg_21_days,Avg_Days_til_Gam,Leaf_Length_Average,Leaf_Average_Area,Leaf_perimeter_average,m29.9975_FLUX,m30.99783_FLUX,m31.01783_FLUX,m31.9908_FLUX2,m32.99853_FLUX,m33.03230_FLUX,m33.98721_FLUX,m34.02317_FLUX,m37.0289_FLUX,m39.0326 (cluster (H2O)H3O+_(18O)) (Conc),m41.0375_FLUX,m42.0343 (acetonitrile H+) (Conc),m42.95810 (m43_1) (Conc),m43.01734_FLUX,m44.0626_FLUX,m45.0335_FLUX,m45.99328_FLUX,m46.03111_FLUX,m46.06609_FLUX,m47.0128_FLUX,m47.9847_FLUX,m49.0239_FLUX,m49.05240_FLUX,m49.9923 (chloromethane) (Conc),m55.0390 (cluster (H2O)2-H3O+) (Conc),m57.02382_FLUX,m57.05991 (cluster (H2O)2-H3O+_(18O)) (Conc),m59.0439_FLUX,m61.0290_FLUX,m62.0294_FLUX,m63.023_FLUX,m69.00377_FLUX,m69.06994_FLUX,m71.0354_FLUX,m73.0376 (butyraldehyde H+) (Conc),m75.0446_FLUX,m77.0597_FLUX,m79.05478_FLUX,m81.0699_FLUX,m83.0585_FLUX,m85.0648_FLUX,m86.0362_FLUX,m87.0441_FLUX,m89.05810 (butyric acid H+) (Conc),m89.09610_FLUX,m90.00000_FLUX,m91.00000_FLUX,m92.00000 (nominal 92) (Conc),m93.0699_FLUX,M94_FLUX,m95.00000-FLUX,m97.00000_FLUX,m98.00000 (nominal 98) (Conc),m99.080 (cyclohexanone H+) (Conc),m100.00000_FLUX,m101.00000_flux,m103.1117_FLUX,m104_FLUX,m105_FLUK,m106.00000_FLUX,m107.0855_FLUX,m108.0000_FLUX,m109.00000 (nominal 109) (Conc),m110.00000_FLUX,m111.00000_FLUX,m113.00000_FLUX,m114.00000_FLUX,m115.00000_FLUX,m119.00000_FLUX,m121.1012_FLUX,m124.00000_FLUX,m125.00000_FLUX,M126_FLUX,m127.00000_FLUX,m128.00000_FLUX,m129.00000_FLUX,m130.00000_FLUX,m135.1168_FLUX,m137.1325 (terpenes H+) (Conc),m138.00000 (nominal 138) (Conc),m139.1481 (menthol dehydrated) (Conc),m141.00000_FLUX,m143.00000_FLUX,m148.00000_FLUX,m149.00000_FLUX,m150.00000_FLUX,m151.00000_FLUX,m153,m163.00000_FLUX,m204.00000_FLUX,,,,,,,,,,,,,,,,,,,,,,
2,P_1_5_5,0.667,30-May,m,100,1,10,,0.812132034,4.324835766,0.546173215,1.941355575,0.8318119,0,100,0.96215848,0.160524495,3.613995339,-0.000494754,-1.04316E-07,-4.02361E-07,-0.001415713,-1.3263E-05,1.07445E-05,-1.9969E-05,-2.10122E-06,-0.001511087,7.57034E-05,0.000208929,5.85658E-06,0,0.00017689,5.94599E-06,0.000528284,-7.61505E-06,2.84633E-06,0,-3.2934E-05,0,0,0,-1.66905E-06,0.000127638,8.6284E-07,3.03857E-05,0.00097401,6.45267E-05,2.75393E-06,3.26061E-05,-2.25918E-06,0.000125194,1.90749E-05,0.000170184,7.20374E-05,3.42901E-06,3.57505E-06,7.18288E-07,2.22938E-05,4.30526E-06,0,0.000384567,5.107E-06,5.1517E-06,0,1.54089E-05,0,1.33822E-05,0,2.04757E-06,2.09973E-06,0,-6.84162E-06,2.56319E-07,8.49428E-07,0,0,0,-3.09967E-07,5.69862E-06,0,7.94886E-06,2.34114E-06,0,1.95219E-07,0,1.51705E-06,0,-2.6824E-08,0,1.29202E-06,0,0,2.3933E-07,7.36767E-05,6.53761E-06,3.6734E-07,6.02349E-07,0,1.0667E-06,0,1.20559E-06,0,1.26669E-05,2.23087E-06,3.01323E-06,0,1.38591E-06,4.69421E-07,,,,,,,,,,,,,,,,,,,,,,
10,P_14_7_14,0.694,30-May,m,,1.8,18,,0.800727731,5.11847268,0.395769503,1.540586534,0.920240852,3.67,41,1.149696161,0.271917143,4.910432628,-0.000494228,1.48088E-05,1.88853E-05,-0.001948052,-4.41919E-05,3.12229E-05,-7.84632E-05,-6.58369E-06,0.003571429,0.000193362,0.000413961,2.52886E-05,0,0.001397186,4.83405E-05,0.019843074,-0.000125361,0.000929293,1.20725E-05,3.21068E-05,0,0,0,-2.61544E-06,0.000251443,-1.1562E-06,8.12229E-05,0.004649711,1.26263E-05,1.386E-05,0.000413528,-1.76948E-06,0.000163997,2.87879E-05,0.000544553,0.000161436,5.96681E-06,5.13889E-06,3.51732E-06,6.12013E-05,3.2702E-05,0,0.000316486,7.35029E-06,7.24747E-06,0,4.74567E-05,0,5.56097E-05,0,9.23521E-06,9.9026E-06,0,-9.19913E-08,1.1562E-06,1.89033E-05,0,0,0,2.68759E-07,8.69408E-07,0,1.68741E-05,6.12915E-06,0,1.09127E-06,0,4.63203E-06,0,2.86797E-07,0,3.30808E-06,0,0,2.50722E-07,0.000188131,1.72403E-05,1.15801E-06,5.06133E-07,0,1.94805E-06,0,1.88131E-06,0,4.54545E-05,7.81025E-06,1.1627E-05,0,1.5368E-06,-3.78788E-08,,,,,,,,,,,,,,,,,,,,,,
39,P_6_3_4,0.67,30-May,m,100,1.2,12,,0.348185637,3.566579225,0.344623871,1.754270084,1.467056128,2.33,16.67,#DIV/0!,0.193470229,5.324628507,-0.000451464,1.99484E-06,-6.74946E-07,-0.001424886,-1.64987E-05,-6.34449E-06,-3.37473E-05,-5.75354E-06,-0.000434965,5.44456E-05,0.000148953,4.22966E-06,0,0.00012929,-1.2449E-06,0.000324874,-4.9496E-06,-1.09041E-05,0,-4.35715E-05,0,0,0,-1.76986E-06,4.27166E-05,-1.41739E-06,2.5273E-05,0.001640569,1.06491E-05,3.22324E-06,2.4778E-05,-2.5348E-06,8.52832E-05,1.08291E-05,0.000207133,8.24784E-05,3.28924E-06,1.88385E-06,-5.84953E-08,2.4958E-05,2.66079E-06,0,0.000279668,3.57121E-06,3.57571E-06,0,1.89435E-05,0,1.88385E-05,0,1.36639E-06,1.55988E-06,0,-6.95494E-06,-3.08975E-07,2.06983E-06,0,0,0,-8.54932E-08,1.09041E-06,0,3.17525E-06,1.68437E-06,0,-2.92477E-07,0,2.4883E-06,0,-3.7647E-07,0,1.11276E-06,0,0,1.08066E-07,3.61021E-05,3.20224E-06,6.2695E-07,2.00534E-07,0,1.47738E-06,0,9.40425E-07,0,2.00384E-05,3.56521E-06,4.93161E-06,0,1.33489E-06,2.23482E-07,,,,,,,,,,,,,,,,,,,,,,
23,P_2_6_1,0.696,30-May,m,100,2.1,21,,1.142846255,9.665321405,0.15899179,1.935288446,1.256755576,1,43,0.846412769,0.104263871,3.536771289,-0.000436013,4.74994E-06,9.75976E-06,-0.001212751,-9.09563E-06,-5.29857E-06,-2.82975E-05,-1.53038E-06,-0.002045796,5.57288E-05,0.000172759,5.08201E-06,0,0.000271714,9.24001E-06,0.001892758,-1.46974E-05,3.67579E-05,0,-3.1185E-05,0,0,0,-3.14738E-06,6.20813E-07,-2.43994E-07,3.41447E-05,0.002891545,2.97413E-05,6.22546E-06,0.000223579,2.08333E-06,9.98787E-05,1.18676E-05,0.000155925,6.44779E-05,4.37601E-06,3.65558E-06,6.06376E-07,2.07178E-05,3.9862E-06,0,0.000161354,3.97609E-06,3.88514E-06,0,1.08426E-05,0,1.19831E-05,0,4.2735E-06,3.04054E-06,0,-6.47523E-06,2.51213E-07,2.78644E-06,0,0,0,6.78563E-08,3.66713E-07,0,1.09364E-05,3.04054E-06,0,1.01063E-08,0,1.93463E-06,0,-2.75757E-07,0,1.49861E-06,0,0,2.78933E-07,7.19133E-05,6.25866E-06,6.30486E-07,4.52616E-07,0,1.04816E-06,0,9.25445E-07,0,1.28638E-05,2.80377E-06,2.97413E-06,0,1.64588E-06,3.75375E-08,,,,,,,,,,,,,,,,,,,,,,
23,P_2_6_9,0.696,30-May,m,100,1.1,11,,0.550885731,3.595390238,0.528920966,0.786130356,0.798600923,0.67,100,1.457952017,0.317892408,4.54950944,-0.000393843,5.02394E-06,-3.54876E-06,-0.001127255,-5.28835E-06,-7.68203E-06,-2.05967E-05,-5.70586E-07,-0.001118904,3.04359E-05,8.84825E-05,1.04375E-06,0,0.000183701,1.15509E-06,0.000390503,2.65809E-06,-8.09953E-06,0,-3.46526E-05,0,0,0,-1.9887E-06,3.3762E-05,2.28234E-07,2.24338E-05,0.00139042,4.87085E-05,1.91912E-06,4.8792E-05,-7.81006E-07,5.77126E-05,1.32487E-05,0.000112447,4.17641E-05,1.36801E-06,3.75195E-06,8.87887E-07,1.74237E-05,2.70263E-06,0,5.76291E-05,5.97306E-06,5.96053E-06,0,8.68403E-06,0,8.14128E-06,0,4.38377E-06,2.24198E-06,0,-5.65436E-06,1.01592E-07,2.56068E-06,0,0,0,5.51102E-07,2.65809E-07,0,1.07521E-05,3.90921E-06,0,3.64618E-07,0,2.76247E-06,0,-2.9921E-07,0,1.71037E-06,0,0,2.28095E-07,9.13494E-05,8.82877E-06,3.9941E-07,1.137E-07,0,9.5747E-07,0,1.54058E-06,0,7.40926E-06,1.32209E-06,2.66366E-06,0,1.29843E-06,5.84502E-07,,,,,,,,,,,,,,,,,,,,,,
37,P_6_18_6,0.697,30-May,m,100,0.9,9,,0.958943203,7.475460191,0.219526292,0.984572095,1.154764943,1,43.67,0.729675166,0.114493996,2.822403839,-0.000347222,1.14781E-05,2.71841E-05,-0.000935521,-7.37622E-05,0.000672316,-5.6671E-05,4.40774E-06,-0.000269862,0.000159218,0.000431779,2.91631E-05,0,0.002205671,7.43919E-05,0.024579016,-0.000125036,0.001538752,2.45826E-05,0.000208513,0,0,0,-2.06894E-06,9.72042E-05,1.57959E-05,7.414E-05,0.003306347,7.64609E-05,1.13522E-05,0.000437104,2.12201E-06,0.000279793,4.82873E-05,0.000237478,6.67278E-05,3.18077E-06,8.51864E-06,6.28058E-06,8.47546E-05,1.3673E-05,0,0.000274108,1.2482E-05,1.24208E-05,0,1.9448E-05,0,1.87824E-05,0,1.28094E-05,1.09078E-05,0,-3.78526E-06,6.72855E-07,1.05426E-05,0,0,0,7.87997E-07,4.58945E-06,0,4.16127E-05,1.34679E-05,0,1.99698E-06,0,4.67401E-06,0,1.42127E-07,0,4.22604E-06,0,0,8.07786E-07,0.000177317,1.68556E-05,5.88299E-07,1.01108E-06,0,3.73669E-06,0,3.16818E-06,0,1.99878E-05,3.73669E-06,5.08959E-06,0,2.00957E-06,6.09888E-07,,,,,,,,,,,,,,,,,,,,,,
23,P_2_6_10,0.695,30-May,m,100,1.9,19,,0.439178761,3.294746755,0.489874664,1.946162642,1.171926154,0.33,70.33,2.041088876,0.347406314,6.04979385,-0.000323201,1.2251E-05,1.96323E-05,-0.000436758,-3.82163E-05,6.71951E-05,-5.91806E-05,-5.83071E-06,0.001244759,0.000271445,0.000682652,4.62963E-05,0,0.003273498,0.000108971,0.031865828,-0.000151773,0.002455451,6.9237E-05,0.000192173,0,0,0,-2.00908E-06,0.00016599,3.19706E-05,0.000114387,0.003131115,7.25017E-05,2.87168E-05,0.001606307,-3.03546E-06,0.000388103,6.34609E-05,0.000382163,0.000103075,4.58595E-06,7.95991E-06,6.28057E-06,9.84888E-05,6.21506E-05,0,0.000449773,1.00738E-05,1.0076E-05,0,2.39561E-05,0,2.89789E-05,0,1.40854E-05,1.63719E-05,0,6.33298E-07,1.23384E-06,1.3474E-05,0,0,0,2.0069E-06,2.40872E-06,0,2.72537E-05,9.28328E-06,0,2.13356E-06,0,4.93099E-06,0,6.55136E-07,0,4.08368E-06,0,0,5.02271E-07,0.000208049,1.78372E-05,1.03948E-06,1.2607E-06,0,4.85238E-06,0,2.51354E-06,0,3.19925E-05,6.23908E-06,7.45763E-06,0,2.51354E-06,4.86985E-07,,,,,,,,,,,,,,,,,,,,,,
15,P_17_2_12,0.701,30-May,m,100,1.4,14,,0.819842984,4.851595256,0.439261737,2.632402861,0.895526113,5,18,2.291411163,0.395748326,6.635117039,-0.000240815,1.06407E-05,2.14867E-05,-0.000186679,-2.96819E-05,4.16107E-05,-4.74164E-05,2.85618E-07,3.73357E-05,7.67249E-05,0.00021356,2.22708E-05,0,0.002856183,8.68802E-05,0.02744549,-0.000129742,0.002087254,5.5731E-05,0.000146543,0,0,0,-2.22148E-06,4.59043E-05,4.71364E-06,4.04346E-05,0.00400575,6.68309E-05,8.89524E-06,0.00033955,2.81829E-06,0.000139113,2.0404E-05,0.000289725,0.000130246,6.87351E-06,6.07639E-06,3.30795E-06,3.00553E-05,8.36694E-06,0,0.00016956,9.04831E-06,8.94937E-06,0,2.50896E-05,0,2.91405E-05,0,6.47775E-06,6.83244E-06,0,-5.36888E-06,2.22148E-07,4.85364E-06,0,0,0,2.85618E-07,5.84864E-06,0,2.25321E-05,5.60596E-06,0,6.49642E-07,0,2.98872E-06,0,1.99746E-07,0,3.37888E-06,0,0,4.1704E-07,0.000112941,1.06724E-05,5.58169E-07,6.59349E-07,0,1.65957E-06,0,2.18601E-06,0,1.28734E-05,2.36708E-06,3.61036E-06,0,1.88919E-06,4.96565E-07,,,,,,,,,,,,,,,,,,,,,,
3,P_1_6_13,,23-May,m,0,,,,,,,,,,,0.621815315,#DIV/0!,#DIV/0!,-3.37773E-05,-2.43511E-07,2.70947E-08,2.86885E-05,4.7245E-07,3.90255E-08,-3.55191E-07,-1.02914E-07,4.07559E-05,7.1949E-07,1.79816E-06,-6.12477E-08,-4.01298E-08,-2.48179E-07,-3.13297E-07,8.62933E-06,-1.00364E-06,1.20674E-07,-1.25228E-10,-8.62933E-07,-1.52892E-08,-4.3602E-09,0,-7.61612E-08,4.71311E-08,1.00524E-07,3.27983E-07,4.00729E-06,-5.86293E-07,1.63251E-08,5.70469E-07,-3.72268E-08,1.9498E-06,2.40209E-08,6.27049E-07,2.98383E-07,2.57628E-08,0,1.95697E-08,9.00273E-08,0,0,1.39538E-05,0,5.6102E-08,0,0,0,8.44718E-08,0,1.49362E-08,0,0,-5.38251E-08,-5.41894E-09,-1.26935E-07,0,0,0,-8.23087E-08,0,-2.05943E-08,0,0,0,-5.52937E-08,0,-2.32127E-08,0,0,-2.28939E-08,0,0,0,0,-4.81557E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68078E-09,,,,,,,,,,,,,,,,,,,,,,
28,P_22_1_11,0.707,30-May,m,100,1.3,13,,0.460703968,5.239994619,0.212543574,1.190717697,0.733737199,18.5,12.67,1.044169722,0.168460137,3.692434665,-1.55183E-05,3.02801E-05,7.67768E-05,0.000601335,-4.94646E-05,0.000494646,-2.03678E-05,9.50497E-07,-0.001051366,0.000427142,0.00106766,6.66511E-05,0,0.002312228,0.000106262,0.02343653,-0.00013343,0.001224201,0,0.000272346,0,0,0,1.26086E-06,0.000461088,0.000221311,0.000305905,0.007900372,0.000144514,8.82798E-05,0.005546943,-2.37236E-06,0.000559086,0.000144378,0.000806564,0.000207945,1.66822E-05,1.92485E-05,1.23623E-05,9.63299E-05,0.000265732,0,0.000905998,6.93087E-06,6.94638E-06,0,3.27242E-05,0,4.68265E-05,0,2.64393E-05,1.85735E-05,0,2.61096E-05,2.83209E-06,2.93102E-05,0,0,0,1.43544E-07,7.8833E-06,0,2.77584E-05,9.74938E-06,0,2.56246E-06,0,5.509E-06,0,1.10956E-06,0,4.36453E-06,0,0,4.4557E-07,0.000294673,2.69611E-05,1.02033E-06,1.74775E-06,0,3.88152E-06,0,2.53918E-06,0,3.74379E-05,7.38284E-06,9.59808E-06,0,1.30354E-06,-8.72905E-08,,,,,,,,,,,,,,,,,,,,,,
19,P_2_13_13,0.694,30-May,m,70,0.9,15,,0.647422655,4.928745992,0.3359494,1.648436134,0.679730696,6.33,8.33,1.859254563,0.345566585,5.440937485,-1.42881E-05,-4.86392E-08,-1.14991E-08,-7.2256E-06,4.89204E-08,-4.01991E-07,-1.12461E-07,-1.32141E-08,-6.26968E-06,1.65879E-08,1.81315E-07,-1.04588E-08,0,1.61662E-07,-3.84053E-08,6.80387E-08,-2.99989E-07,-9.16554E-08,0,-3.05331E-07,-1.14794E-08,-4.47284E-09,-4.56E-09,-1.17803E-08,-3.37382E-09,-4.0857E-08,2.47976E-08,9.75034E-06,-2.19017E-07,-7.89193E-09,-1.40576E-09,-5.24854E-09,9.34829E-08,-4.69523E-09,5.76361E-08,-4.0767E-09,-6.77857E-09,-9.53385E-09,-1.04645E-08,2.148E-08,-1.26096E-08,0,3.32883E-07,3.3204E-09,3.3682E-09,0,-2.27733E-09,0,-1.50332E-08,0,-3.86302E-09,2.60628E-09,0,-4.27632E-08,-2.36167E-09,-3.16014E-08,0,0,-3.49471E-09,-9.61538E-09,-1.11898E-08,-3.37101E-09,0,0,0,-6.4215E-09,-1.1873E-09,-2.69906E-10,0,-6.36808E-09,-2.40385E-09,4.69523E-10,0,0,0,1.33266E-07,1.0799E-08,-6.38214E-10,-1.19489E-09,0,0,0,2.15924E-09,0,6.53396E-09,0,0,0,2.6119E-09,0,,,,,,,,,,,,,,,,,,,,,,
40,P_6_5_4,0.727,26-May,m,100,1,10,,0.764789549,5.105872066,0.379534736,1.591280465,0.822663936,0.67,73.33,1.51563772,0.317320744,4.85163772,-1.40799E-05,-6.85953E-08,-3.74212E-08,-6.94444E-06,-7.58127E-08,1.46773E-08,-2.43207E-07,9.94663E-09,1.84983E-06,1.03712E-07,1.84619E-07,-2.39265E-08,0,-6.91412E-08,-8.8246E-08,4.06356E-08,-3.2187E-07,-1.00983E-07,0,-3.48132E-07,-7.66315E-09,0,0,-2.25315E-08,-6.48957E-09,-1.99205E-08,3.22052E-08,4.34862E-06,-2.23193E-07,1.06441E-09,3.12045E-08,-6.34734E-09,1.73247E-07,-3.99988E-09,1.01619E-06,5.42213E-07,2.62918E-08,3.58746E-09,4.2728E-09,3.54985E-08,2.2016E-09,0,3.09316E-07,4.7944E-09,4.95512E-09,0,2.32866E-07,0,1.76037E-07,0,1.47683E-08,2.21676E-09,0,-1.80313E-08,1.213E-11,-3.25995E-08,0,0,-1.44044E-09,-1.32824E-08,1.63755E-10,-5.08855E-09,-7.60553E-09,0,0,-9.01565E-09,0,-4.90963E-09,0,-3.52377E-09,-3.15078E-09,0,0,0,0,-3.9362E-09,0,1.34613E-09,0,0,0,0,0,0,7.41752E-08,1.37615E-08,0,0,1.88925E-09,1.20087E-09,,,,,,,,,,,,,,,,,,,,,,
32,P_22_6_3,0.699,30-May,m,100,1,10,,0.742710868,4.602789175,0.465408974,1.613916728,1.287340232,0.33,72.67,1.258848688,0.275525257,4.088579083,-1.38275E-05,-7.23291E-08,-8.57105E-08,-5.98291E-06,3.44551E-08,-2.7524E-07,-4.38034E-08,-6.16987E-09,-1.93643E-05,-5.04808E-08,2.06303E-07,-1.69071E-08,0,-5.91346E-07,-9.12927E-08,8.19979E-08,-3.01549E-07,-1.83761E-07,0,-3.91827E-07,-1.33307E-08,-4.98504E-09,-4.95566E-09,-1.42628E-08,9.91186E-08,-4.14931E-08,1.43162E-08,-3.13969E-07,-3.01816E-07,-1.47329E-08,6.67735E-10,-2.71902E-09,1.37393E-07,-8.73397E-09,-1.00828E-07,2.33707E-08,8.8141E-10,-4.57265E-09,-9.82105E-09,4.51122E-08,-1.74332E-08,0,4.76175E-07,1.35417E-09,1.50908E-09,0,-1.38889E-09,0,-1.27457E-08,0,-4.21741E-09,-4.14263E-09,0,-4.46341E-08,-2.76442E-09,-4.22276E-08,0,0,-2.88996E-09,-1.65999E-08,-1.24439E-08,-2.5828E-09,0,0,0,-7.34241E-09,-9.69551E-10,3.60577E-10,0,-7.09402E-09,-6.06303E-09,-1.10043E-09,0,0,0,4.42575E-08,4.14263E-09,3.07158E-10,-9.51923E-10,0,0,0,-9.56197E-10,0,6.81891E-09,0,0,0,1.61859E-09,0,,,,,,,,,,,,,,,,,,,,,,
14,P_17_1_7,0.708,30-May,m,30,0.1,1,,1.197219533,6.150871057,0.399795821,1.60478913,1.261027298,6.67,41,1.183042421,0.278233529,4.812689659,-1.30188E-05,-7.79321E-08,-3.95115E-08,-5.50766E-06,3.27267E-08,-3.80561E-07,-9.33908E-08,-2.57184E-08,-4.5232E-06,-1.19732E-08,5.75511E-08,-1.35696E-08,0,-3.13697E-07,-5.72584E-08,-1.83323E-07,-2.66603E-07,-7.05087E-08,0,-2.55162E-07,-8.8096E-09,-2.37601E-09,-2.25096E-09,-1.30907E-08,4.70945E-08,-3.96232E-08,3.3791E-09,2.02001E-06,-2.20573E-07,-8.82556E-09,8.2136E-08,-3.4669E-09,5.10057E-08,-5.82695E-09,4.5232E-09,-8.54087E-09,-7.19189E-09,-5.72584E-09,-9.35504E-09,1.72148E-09,-1.09621E-08,0,1.68582E-07,7.19189E-09,7.2185E-09,0,-4.54981E-09,0,-1.4123E-08,0,-6.91784E-10,-2.76447E-09,0,-3.71435E-08,-1.97424E-09,-2.64474E-08,0,0,-2.36803E-09,-1.1175E-08,-8.16039E-09,-3.71169E-09,0,0,0,-4.44338E-09,-9.49872E-10,-1.10685E-09,0,-5.80832E-09,-1.58046E-09,-4.78927E-11,0,0,0,1.18641E-07,1.07652E-08,-3.19285E-10,-5.88016E-10,0,0,0,9.98563E-10,0,3.8394E-09,0,0,0,2.71392E-09,0,,,,,,,,,,,,,,,,,,,,,,
46,P_9_7_4,0.726,30-May,m,100,1,10,,0.535450259,4.147821798,0.413789872,1.331842335,0.873604995,5.67,15.67,1.123620407,0.268953877,4.844062554,-1.28797E-05,-4.64378E-08,-2.05086E-08,-5.92026E-06,-1.04916E-08,-2.59343E-07,-1.57624E-07,-6.64468E-09,-9.09273E-06,3.15248E-07,1.10736E-06,5.10092E-08,0,3.40478E-06,5.92026E-08,5.71942E-05,-5.94524E-07,2.61041E-06,2.89618E-08,5.44564E-08,7.34163E-08,9.36501E-09,9.19015E-09,-1.10661E-08,1.20404E-07,9.31755E-09,1.57624E-07,5.89029E-06,-1.41387E-07,6.40737E-08,5.4369E-06,-7.51649E-09,7.83124E-07,6.22752E-08,2.1283E-07,1.63619E-08,-2.59542E-09,2.56045E-09,3.60961E-09,8.31585E-08,1.48881E-08,0,1.22627E-06,1.21403E-08,1.23151E-08,0,-1.79856E-09,0,-6.26998E-09,0,8.01859E-09,4.08423E-08,0,-3.10502E-08,-2.64289E-09,-2.45803E-08,0,0,-2.53547E-09,-8.51819E-09,-8.61311E-09,-2.81775E-09,0,0,0,-5.44814E-09,3.4972E-11,2.93765E-09,0,-4.84612E-09,-3.46223E-09,4.03677E-09,0,0,0,4.33803E-07,4.00205E-08,8.49321E-10,6.34492E-10,0,0,0,4.71123E-09,0,7.59143E-09,0,0,0,2.57294E-09,0,,,,,,,,,,,,,,,,,,,,,,
31,P_22_12_4,0.684,27-May,f,60,,,11.33333333,0.631012947,4.757023385,0.359456494,1.222021928,0.708778673,3.67,69.67,1.439768978,0.25809041,5.823127536,-1.27876E-05,-7.02995E-08,-2.12998E-08,-5.23425E-06,2.33209E-09,8.00684E-09,-1.43035E-07,-2.49015E-08,-3.60178E-06,2.29581E-07,9.33613E-07,1.34743E-08,0,-3.26493E-07,-7.67257E-08,3.99565E-06,-3.09183E-07,2.33209E-08,0,-2.89956E-07,-5.16428E-09,0,0,-7.35904E-09,1.50808E-07,8.05867E-10,8.14936E-08,6.41325E-06,-1.60655E-08,1.09038E-08,1.54721E-07,-4.09411E-10,3.42092E-07,3.82981E-08,6.43916E-07,2.75187E-07,1.45393E-08,8.55618E-09,8.96818E-09,9.33872E-08,1.75166E-08,3.16387E-09,9.54861E-07,2.03928E-08,2.03669E-08,0,1.14791E-07,0,8.80752E-08,0,2.42019E-08,3.13018E-08,2.31136E-07,-1.24378E-08,3.51886E-09,7.41086E-09,0,0,0,1.78794E-09,2.04965E-09,1.26451E-09,6.61018E-09,0,5.11764E-09,7.77363E-12,0,2.92029E-09,7.56633E-10,-8.36961E-10,2.17662E-09,3.61733E-09,0,7.65184E-09,0,1.03208E-07,9.27135E-09,1.43035E-09,4.04747E-09,0,5.6903E-09,0,2.82183E-09,0,4.5398E-08,6.21113E-09,-2.69486E-09,0,-4.53462E-09,-8.75829E-09,,,,,,,,,,,,,,,,,,,,,,
46,P_9_7_10(2),0.711,30-May,m,70,1.2,12,,0.558457935,4.86616892,0.318924823,2.086652766,0.793396236,2.33,46,1.239513749,0.261200965,4.625429064,-1.26578E-05,-6.46368E-08,-5.12821E-08,-7.38151E-06,-6.31313E-09,-2.9611E-07,-1.20192E-07,-1.59771E-08,-6.60451E-06,9.90676E-08,4.09868E-07,8.18279E-09,0,7.26253E-07,-3.3581E-08,2.19818E-05,-4.18099E-07,6.20144E-07,0,-2.45484E-07,1.57828E-10,-1.93279E-09,-1.81624E-09,-1.13394E-08,1.18978E-07,-1.47484E-08,6.40783E-08,3.39452E-06,-2.0202E-07,2.91375E-09,7.05614E-07,-7.99947E-09,3.15171E-07,8.61985E-09,3.78788E-08,3.73446E-08,-1.22378E-09,-2.31158E-09,-2.06148E-09,4.2298E-08,-1.61713E-09,0,5.03594E-07,7.79429E-09,7.89141E-09,0,7.33294E-09,0,2.18531E-10,0,1.69969E-10,4.62558E-09,0,-3.01331E-08,-6.0946E-10,-2.71707E-08,0,0,-2.348E-09,-9.29973E-09,-6.34713E-09,-3.73689E-09,0,0,0,-3.83644E-09,-4.71057E-10,1.7434E-09,0,-4.82712E-09,-2.69522E-09,3.39938E-09,0,0,0,2.95406E-07,2.50898E-08,1.11451E-09,-1.15773E-09,0,0,0,4.42648E-09,0,1.05308E-08,0,0,0,2.70008E-09,0,,,,,,,,,,,,,,,,,,,,,,
17,P_18_2_16_B,0.682,27-May,m,100,1.1,11,,0.497004096,3.91421717,0.335353635,1.423882873,0.991613418,0.33,72.67,1.144881629,0.280324569,4.542521308,-1.25996E-05,-7.02457E-08,-9.2196E-08,-6.94444E-06,2.13675E-08,-1.67517E-07,-1.31605E-07,-8.10995E-09,-1.10237E-05,-8.98407E-08,-2.23631E-08,-4.66443E-08,0,-6.51952E-07,-1.16477E-07,-3.68347E-07,-2.84334E-07,-1.09994E-07,0,-2.88219E-07,-9.67366E-09,0,0,-1.35247E-08,-6.11888E-08,-1.12787E-08,2.58596E-08,1.81624E-06,0,0,0,-6.3884E-09,1.62053E-07,-2.69037E-08,-1.1655E-08,3.07644E-08,1.64141E-09,-1.95707E-09,5.63326E-10,7.38636E-08,-2.64423E-09,-9.63967E-10,8.5203E-07,-3.70289E-09,-3.70532E-09,0,-6.79876E-10,0,7.98854E-09,0,-1.15336E-08,-1.0708E-09,-2.44537E-07,-2.47475E-08,-3.46979E-09,-4.26865E-08,0,0,-1.35247E-09,-1.45202E-08,-5.40501E-09,-3.05701E-09,-5.76437E-09,0,-1.76525E-09,-1.00427E-08,0,-5.61626E-09,0,-3.28283E-09,-4.33178E-09,0,0,-2.73407E-09,0,8.37704E-10,0,1.14122E-10,0,0,4.20066E-10,-9.14676E-10,-2.44027E-09,1.23834E-11,8.7534E-09,7.47378E-10,2.39413E-09,0,1.09266E-10,1.71669E-09,,,,,,,,,,,,,,,,,,,,,,
