Sample,Sex,Family,Plate,Initial area (mm^2),Initial perimeter (mm),Initial Circularity,1 week area (mm^2),1 week perimeter (mm),Week_1_Circularity,Week_2_area,Week_2_ perimeter ,Week_2_Circularity,Week_3_area,Week_3_perimeter,Week_3_Circularity,7 days,8 days,9 days,10 days,11 days,12 days,13 days,14 days,15 days,16 days,17 days,18 days,19 days,20 days,21 days,Days_until_gametophores,Total_Gametophores
P_22_1_2,f,27,14A,0.010107331,0.433241407,0.67634177,0.029132097,0.67222708,0.80970976,0.200060907,2.626017354,0.364381811,0.78859803,4.276922042,0.541480297,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_22_1_2,f,27,14B,0.011713465,0.416425641,0.848398871,0.029702161,0.714737338,0.730272164,0.226066699,2.544898096,0.438415034,0.824444217,4.494719849,0.51256112,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_22_1_2,f,27,14C,0.007419885,0.326494922,0.874246583,0.027014715,0.642564068,0.821783004,0.217081399,2.665231721,0.383832995,0.771640878,3.885585525,0.641936279,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_22_1_3,m,27,14C,0.008541916,0.348691733,0.882392166,0.049070775,0.995695164,0.621669787,0.320498306,3.091814085,0.421103291,0.946442507,4.580009417,0.566697288,0,0,0,0,0,0,0,0,0,0,0,,2,5,12,100,0
P_22_1_3,m,27,14B,0.009808726,0.43263604,0.658198436,0.043587299,0.891773727,0.688399034,0.247032398,2.796865541,0.396643532,0.774341897,3.739288357,0.695575831,0,0,0,0,0,0,0,0,0,0,0,,2,3,3,100,0
P_22_1_3,m,27,14A,0.004144277,0.254523441,0.803494406,0.032484618,0.943095446,0.458728904,0.238309509,2.525526333,0.469274773,0.845559219,4.19021995,0.60486719,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,100,0
P_22_1_5,f,27,17B,0.027602876,0.765588216,0.591498302,0.076275511,1.403107554,0.486623235,0.375274249,3.242617879,0.448277414,0.808871508,4.376538643,0.53040504,0,0,0,0,0,0,0,0,0,,,0,2,2,2,100,0
P_22_1_5,f,27,17A,0.016658546,0.572745006,0.637828791,0.093884165,2.650904688,0.167800697,0.492929191,3.639268178,0.467461725,0.960142148,5.070558956,0.469043909,0,0,0,0,0,0,0,0,0,,,0,1,1,1,100,0
P_22_1_5,f,27,17C,0.01733267,0.503934889,0.857247553,0.031095652,0.927288626,0.454212869,0.136421822,2.052801507,0.406611417,0.324117763,2.821483823,0.511372468,0,0,0,0,0,0,0,0,0,,,0,0,0,1,100,0
P_22_1_5,f,27,15B,0.012618329,0.433577723,0.843058189,0.022259655,0.616600525,0.735360469,0.132132766,2.025358176,0.404572624,0.443917233,3.350440573,0.496692732,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
P_22_1_5,f,27,15A,0.010111855,0.374318962,0.90643534,0.014346619,0.470774198,0.81304371,0.141556925,2.353265622,0.321054572,0.487477386,3.953790274,0.391666886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_22_1_5,f,27,15C,0.01303909,0.428062151,0.893764857,0.022770903,0.580547521,0.848583019,0.200947674,2.667653192,0.354661369,0.56054063,4.292325284,0.382130307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_22_1_8,f,27,23B,0.038397904,0.904217394,0.589863393,0.044754574,1.262998587,0.352388182,0.220148888,3.113472792,0.285243651,0.5040183,3.987892648,0.398060447,3,3,3,3,3,,4,4,5,6,13,14,18,20+,,7,20
P_22_1_8,f,27,23A,0.039646616,0.785968925,0.806092755,0.051341984,0.934687563,0.738124049,0.141674557,2.06208381,0.418474384,0.318249719,3.905495392,0.26206282,1,4,4,4,4,,4,6,8,9,16,17,18,20+,,7,20
P_22_1_8,f,27,23C,0.033525211,0.840250219,0.596408599,0.053902749,0.965494047,0.726275429,0.221741449,2.745476559,0.369488597,0.821521506,4.539517051,0.500713468,0,0,0,0,0,,1,3,3,8,8,8,11,20+,,13,20
P_22_1_8,f,27,22B,0.029448799,0.716351651,0.720783266,0.058463263,1.089123562,0.619039535,0.27655811,2.998385686,0.386367908,0.63872088,4.436335508,0.407616717,0,0,0,0,0,0,0,1,4,8,12,13,,20+,,14,20
P_22_1_8,f,27,22A,0.032249353,0.717226071,0.787405623,0.05519218,1.026030806,0.658485759,0.335197822,3.653258896,0.315449561,0.764990128,5.400147979,0.329483862,0,0,0,0,0,0,0,0,1,3,3,3,,10,13,100,0
P_22_1_8,f,27,22C,0.020870688,0.578664156,0.782840433,0.062897097,1.482276182,0.359552225,0.271350618,3.550817246,0.270311059,0.626631897,4.683998117,0.358730839,0,0,0,0,0,0,0,0,0,0,2,2,,9,12,100,0
P_22_1_9,m,27,16B,0.027643595,0.685477904,0.738919702,0.081745414,1.599246654,0.40144138,0.43664665,3.164794511,0.547556248,1.093084767,7.675186655,0.233058845,1,1,1,0,0,1,1,1,2,2,8,,,12,14,7,0
P_22_1_9,m,27,16A,0.025720759,0.628102509,0.818865114,0.057603643,1.045268043,0.662192474,0.232115715,2.413264277,0.500592588,0.56709637,4.170175557,0.40957914,0,0,0,0,0,0,0,0,5,5,12,,,19,20+,15,21
P_22_1_9,m,27,16C,0.023141897,0.652586265,0.682515843,0.051667735,0.95062891,0.71810347,0.250841875,2.705253245,0.430500663,0.725180636,5.772381785,0.273354195,0,0,0,0,0,0,0,0,0,0,3,,,8,15,100,0
P_22_10_1,m,28,7A,0.015287677,0.481469025,0.828312934,0.039578752,0.879397323,0.642808266,0.229464463,2.299051591,0.545265026,0.562192007,3.791080917,0.491301622,0,1,1,1,1,1,1,1,1,1,1,,4,7,11,100,0
P_22_10_1,m,28,7C,0.016681168,0.489540593,0.874256107,0.051613443,0.934082196,0.742988824,0.219909099,2.151678213,0.596593056,0.647167785,3.504203942,0.661953957,0,0,0,0,0,0,0,0,0,0,0,,0,0,9,100,0
P_22_10_1,m,28,7B,0.012600231,0.46687294,0.726057056,0.06417748,1.54651241,0.337027608,0.156993905,3.04035784,0.213315802,0,0,#DIV/0!,0,1,1,2,2,4,4,4,4,4,4,,3,3,0,100,0
P_22_10_10,m,28,23A,0.036922976,0.870653124,0.611781033,0.045098422,1.131701083,0.442270042,0.160889345,2.001412524,0.5044797,0.418164803,3.521019708,0.423643164,1,1,1,1,1,,1,1,1,1,1,1,1,2,2,7,0
P_22_10_10,m,28,23B,0.035841663,0.767202529,0.76481737,0.056427319,0.979753817,0.738320846,0.246430663,3.261317011,0.291003595,0.470538332,3.162978409,0.590734307,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,100,0
P_22_10_10,m,28,23C,0.022309422,0.592923926,0.797039801,0.033674514,0.858613036,0.573714756,0.14139405,2.428129414,0.301215359,0.880419104,4.825116029,0.474967151,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_22_10_10,m,28,29A,0.03766044,0.756171386,0.827245758,0.072592715,1.229568844,0.603082849,0.135191207,2.447635703,0.283429157,0.168834051,2.583305307,0.317759254,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_22_10_10,m,28,29B,0.030543685,0.73188942,0.7161766,0.085360346,1.548866617,0.446907628,0.16348178,2.433577722,0.346711746,0.184877289,2.427927625,0.393914286,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_22_10_10,m,28,29C,0.04048814,0.81724625,0.761397754,0.071429965,1.186318692,0.637481121,0.391050553,3.87583238,0.326958453,0.653981411,4.275509518,0.449344353,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_22_10_16,f,28,25C,0.017106454,0.499966369,0.859543877,0.025191414,1.042375731,0.291201495,0.233821383,2.811596153,0.371507841,0.586713821,5.090737876,0.284350821,0,0,0,,,0,0,1,1,1,1,1,5,5,5,100,0
P_22_10_16,f,28,25A,0.0146407,0.459944844,0.869240513,0.032348888,0.850877783,0.561196082,0.331867923,3.619425573,0.318182006,0.735324161,6.50043721,0.21856637,0,0,0,,,0,0,0,0,0,0,1,1,3,3,100,0
P_22_10_16,f,28,25B,0.016405184,0.482477971,0.885147766,0.043202732,0.955135535,0.594799841,0.303726652,3.52983117,0.306171439,0.610556988,5.049438353,0.300766663,0,0,0,,,0,0,0,0,0,0,0,1,2,2,100,0
P_22_10_2,f,28,19A,0.022671368,0.594134661,0.806673112,0.083084613,1.896414879,0.290164002,0.303568301,2.92365642,0.446060114,0.738749071,4.896280352,0.387038381,0,0,0,0,0,,,1,1,1,1,1,1,1,1,100,0
P_22_10_2,f,28,19B,0.024331793,0.596152553,0.85990196,0.077316105,1.623057779,0.368630823,0.277811347,2.986009282,0.391342768,0.673191674,4.743458667,0.37578387,0,0,0,0,0,,,0,0,0,0,0,0,0,1,100,0
P_22_10_2,f,28,14A,0.007293204,0.331875967,0.831680247,0.030656793,0.752001076,0.680893878,0.164988378,1.93966503,0.550794407,0.583777538,3.668191296,0.544920401,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_22_10_2,f,28,14B,0.008139252,0.346472052,0.85160402,0.044297617,0.939261452,0.630662502,0.22090445,2.148382323,0.601133544,0.7114448,3.752539181,0.634571229,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_22_10_2,f,28,14C,0.008541916,0.350978678,0.87093046,0.034882507,0.783278402,0.714109864,0.254678499,2.383735791,0.562944637,0.771622781,4.529293065,0.472426049,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_22_10_2,f,28,19C,0.025661943,0.630793032,0.810038023,0.077193948,1.531176431,0.413544666,0.289954622,3.150198426,0.366981233,0.68542996,5.22465864,0.315381985,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_22_10_6,f,28,27A,0.024942576,0.795318491,0.495277718,0.037533759,0.821282034,0.698919335,0.713222858,5.352525728,0.312678029,0.863516245,7.317548934,0.20254843,0,0,0,0,0,0,0,0,,,0,0,1,1,1,100,0
P_22_10_6,f,28,27B,0.019848192,0.561512074,0.790664779,0.024906382,0.668729401,0.699518887,0.216832562,2.439631398,0.457578607,0.434664998,4.789668393,0.23797614,0,0,0,0,0,0,0,0,,,0,0,0,0,0,100,0
P_22_10_6,f,28,27C,0.021771028,0.596152553,0.769402795,0.028562032,0.74857066,0.640196277,0.187474249,2.297302751,0.446164279,0.483283341,4.264747427,0.333737365,0,0,0,0,0,0,0,0,,,0,0,0,0,0,100,0
P_22_10_8,f,28,18A,0.010862892,0.403981974,0.836009368,0.044849584,0.950090805,0.624047766,0.594513749,4.764781059,0.32890134,0.848997702,5.812134257,0.315663872,0,0,0,0,,,0,0,0,0,2,2,3,3,3,100,0
P_22_10_8,f,28,18C,0.011437481,0.396919352,0.911833366,0.044682185,0.968251833,0.598614707,0.300071002,3.262325957,0.354126938,0.65279604,5.881818793,0.236997557,0,0,0,0,,,0,0,0,0,0,0,0,0,1,100,0
P_22_10_8,f,28,18B,0.012116129,0.414609538,0.885268379,0.037533759,0.860698191,0.636370326,0.315648235,3.379430954,0.347140952,0.745883924,6.977197821,0.192441536,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_22_10_9,m,28,26B,0.035710458,0.827873815,0.654420307,0.074090265,1.139638125,0.716501077,0.337781209,3.240263671,0.40407727,0.785372189,4.910607385,0.40906727,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,100,0
P_22_10_9,m,28,26A,0.037642343,0.830295285,0.685805778,0.069778588,1.175018497,0.634778792,0.314132588,3.431828883,0.335005072,0.711019514,4.354409094,0.470991102,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0
P_22_10_9,m,28,26C,0.030525587,0.716351651,0.747138531,0.072529374,1.20777561,0.624498012,0.315575846,2.672025291,0.555152457,0.755430239,4.931593462,0.390130108,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0
P_22_11_1,m,29,28A,0.026453699,0.612699267,0.885077558,0.027073531,0.61935831,0.886442568,0.016884762,1.045268043,0.194101658,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_22_11_1,m,29,28B,0.028426303,0.660456044,0.818506588,0.029421653,0.671016345,0.820711488,0.031624997,0.694894733,0.822587474,0.032701785,0.71762965,0.797554469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_22_11_1,m,29,28C,0.031109225,0.673303289,0.861900936,0.034968469,0.701553777,0.892368702,0.021739358,1.611152216,0.105187275,0.043492288,0.804600794,0.843802845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_22_11_11,f,29,15A,0.011242935,0.398668191,0.888476976,0.02651704,0.739288357,0.609378244,0.257071864,3.036927423,0.350086497,0.841509952,4.327974709,0.564260264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,0
P_22_11_11,f,29,15C,0.019110728,0.537835475,0.829789582,0.046252124,0.952848591,0.639843151,0.339124932,3.895473196,0.280691278,0.911695729,5.341292796,0.401371738,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,100,0
P_22_11_11,f,29,15B,0.014323997,0.519001816,0.66790718,0.07851505,2.342167216,0.179765669,0.534819871,6.100961862,0.180468145,1.160994811,5.358848456,0.507781608,0,0,0,0,0,0,0,0,0,0,5,10,20+,,,100,0
P_22_11_12,f,29,24C,0.019956776,0.538978947,0.862852202,0.038755325,0.786776081,0.78635514,0.182262232,2.419788794,0.390959168,0.547175789,3.521221497,0.554280784,0,1,2,2,2,3,3,4,5,5,8,11,12,12,14,100,0
P_22_11_12,f,29,24A,0.015233386,0.479047555,0.833736504,0.033434725,0.762494115,0.722294659,0.222478913,3.038676263,0.302628362,0.664088742,4.929979148,0.343182863,0,1,1,1,2,3,0,8,8,9,9,9,13,13,13,100,0
P_22_11_12,f,29,24B,0.016409709,0.480191027,0.893845444,0.039483741,0.851617677,0.68378347,0.228677232,2.854913567,0.352392483,0.551419601,3.795722069,0.480709859,0,0,0,0,0,1,1,4,4,4,4,4,10,12,12,100,0
P_22_11_2,m,29,18C,0.003533494,0.228963476,0.846567459,0.012134226,0.438286137,0.793389159,0.040773172,0.943229972,0.575610827,0.077994753,1.534808637,0.415859433,0,0,0,0,,,1,1,3,4,5,7,7,7,9,100,0
P_22_11_2,m,29,18B,0.008460478,0.345261317,0.891433021,0.020458975,0.555861976,0.831648063,0.102317497,1.640680702,0.477409887,0.23218358,2.544158203,0.450539544,0,0,0,0,,,0,0,0,0,0,0,0,0,4,100,0
P_22_11_2,m,29,18A,0.012197567,0.41992332,0.868806092,0.042931273,0.873478173,0.706739376,0.656836257,4.726979216,0.36921503,0.458186938,6.177574494,0.150798271,0,0,0,0,,,0,0,0,0,0,0,0,0,1,100,0
P_22_11_4,f,29,17A,0.034602,0.708011031,0.86698341,0.106398434,1.806147844,0.40965502,0.42799615,3.419317953,0.45978048,0.702522841,3.869845968,0.589199989,0,0,0,0,0,0,0,0,0,,,0,1,1,1,100,0
P_22_11_4,f,29,17B,0.025272852,0.609403377,0.854740289,0.083446559,1.434250353,0.509504635,0.37466799,2.951099751,0.540341658,0.668975008,3.540660523,0.670240945,0,0,0,0,0,0,0,0,0,,,0,0,0,0,100,0
P_22_11_4,f,29,17C,0.008125679,0.358982982,0.791956935,0.025227608,0.901795924,0.389627127,0.221641914,2.146633484,0.604123504,0.546017563,3.01688303,0.753493148,0,0,0,0,0,0,0,0,0,,,0,0,0,0,100,0
P_22_11_5,f,29,14C,0.00811663,0.352525728,0.820320866,0.045781594,1.090872402,0.483206361,0.362343742,3.369812336,0.400773478,0.913564273,5.253985337,0.415672251,0,0,0,0,0,0,0,0,0,0,0,,2,4,8,100,0
P_22_11_5,f,29,14A,0.00585447,0.298917065,0.822954483,0.042953894,1.074863792,0.466966061,0.315109841,2.759130961,0.519884629,0.885404905,4.988834331,0.446820817,0,0,0,0,0,0,0,0,0,0,0,,0,2,6,100,0
P_22_11_5,f,29,14B,0.008944581,0.372032017,0.81168775,0.042343111,0.955539114,0.582472554,0.341319227,3.113607318,0.442204049,0.905818637,4.798883433,0.494026778,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,100,0
P_22_11_6,m,29,7B,0.018585907,0.552364297,0.765107031,0.070479857,1.387704312,0.459685475,0.374220082,3.583103518,0.366098558,0.767808779,3.983856864,0.607624477,0,0,0,0,0,0,0,0,0,0,0,,1,1,4,100,0
P_22_11_6,m,29,7C,0.017106454,0.510661196,0.823917862,0.047021258,0.992601063,0.599424393,0.329239293,2.878724692,0.499000561,0.800361262,4.555458398,0.484408249,0,0,0,0,0,0,1,1,1,1,1,,1,1,1,100,0
P_22_11_6,m,29,7A,0.017273854,0.518732764,0.806290461,0.039194184,0.8810789,0.634134921,0.144226274,1.677339073,0.64386126,0.497480657,3.33611354,0.561415234,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_22_12_12,f,30,16A,0.029159243,0.672697922,0.809330126,0.079673276,1.253245443,0.637132919,0.376857761,2.96468689,0.538529424,0.995807362,6.253649021,0.319814364,0,0,0,1,1,1,1,1,1,1,4,,,11,16,100,0
P_22_12_12,f,30,16C,0.027010191,0.699603148,0.693128534,0.087617982,1.421201318,0.544843383,0.43209066,3.723750589,0.391384253,0.992183382,6.943431762,0.25848375,0,0,0,0,0,0,1,1,3,3,5,,,12,12,100,0
P_22_12_12,f,30,16B,0.028503216,0.683460012,0.766403159,0.110877511,1.612497478,0.535593157,0.461077978,3.590233403,0.449281621,1.033114905,7.383264949,0.238035296,0,0,0,0,0,0,3,3,7,10,11,,,20+,,100,0
P_22_12_14,m,30,27B,0.01600252,0.496401426,0.815665279,0.041193934,0.964955943,0.555658467,0.37220676,3.32864734,0.421927979,0.56786098,5.187327638,0.26506007,0,0,0,0,0,1,1,3,,,3,3,4,15,20+,12,21
P_22_12_14,m,30,27A,0.014468775,0.466200309,0.836134804,0.035362085,0.958027847,0.483917404,0.349422284,3.215309074,0.424516706,0.664183753,5.580412995,0.267883031,0,0,0,0,0,0,0,5,,,1,2,3,3,14,100,0
P_22_12_14,m,30,27C,0.02488376,0.737943095,0.573931285,0.039230379,0.958498688,0.536326304,0.356281154,3.376673169,0.392468166,0.765193722,5.029124908,0.379993522,0,0,1,1,1,1,1,1,,,1,1,1,2,3,100,0
P_22_12_2,m,30,7B,0.016721887,0.50635636,0.819148011,0.100322272,1.935898298,0.336218746,0.413074943,4.24571198,0.287817656,1.015913441,6.215376337,0.330302215,0,0,0,0,0,0,1,1,1,1,1,,5,9,17,100,0
P_22_12_2,m,30,7C,0.019431955,0.540458734,0.835566549,0.065842429,1.210264344,0.564592375,0.3812554,3.100827336,0.498024233,0.93620397,5.716889756,0.359782871,0,0,0,0,0,0,0,0,0,0,0,,0,3,7,100,0
P_22_12_2,m,30,7A,0.01467237,0.459743055,0.871885691,0.057857005,1.179525123,0.522313431,0.392557152,3.20865003,0.478903302,0.989894076,7.045066254,0.250500272,0,0,0,0,0,0,0,0,0,0,0,,1,1,6,100,0
P_22_12_3,m,30,31C,0.008550965,0.349566153,0.878913246,0.037330165,0.951099751,0.518319332,0.256266535,2.497410372,0.516061802,0.415445687,4.168830295,0.300244777,0,0,0,0,0,0,0,2,2,4,5,7,7,11,14,100,0
P_22_12_3,m,30,31A,0.009930882,0.377883904,0.873495545,0.031448549,0.936301877,0.450566042,0.272739584,2.546377884,0.528313984,0.726465543,4.307392211,0.491785616,0,0,0,0,0,1,1,1,3,3,4,5,5,6,6,100,0
P_22_12_3,m,30,31B,0.007931133,0.331405125,0.906998212,0.044487639,1.258828277,0.352611129,0.24895071,2.35212215,0.565175418,0.635970093,3.563126387,0.629164019,0,0,0,0,0,0,0,1,2,3,4,4,4,5,5,100,0
P_22_12_4,f,30,18A,0.009261283,0.364431291,0.875849489,0.034796545,0.974641824,0.460082463,0.5407784,4.536961055,0.329973356,0.622759079,4.53971884,0.379534967,0,0,2,2,,,0,0,1,1,1,1,1,1,6,100,0
P_22_12_4,f,30,18C,0.010021369,0.382592319,0.859892566,0.045881129,0.967579202,0.615532076,0.302812739,2.655478577,0.539359307,0.602291055,4.241877985,0.420416458,0,0,0,0,,,0,0,0,0,0,0,0,0,5,100,0
P_22_12_4,f,30,18B,0.010125428,0.367121813,0.943588543,0.04707555,1.066052331,0.520269052,0.345567564,3.235555257,0.414595867,0.667988706,5.48947333,0.278418058,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_22_12_6,f,30,30C,0.033004915,0.748368871,0.740179111,0.049835385,1.356628775,0.340099042,0.350471927,3.594740028,0.340649613,0.793651695,6.729602475,0.220110503,0,0,0,0,0,1,1,3,4,5,5,7,7,7,16,100,0
P_22_12_6,f,30,30B,0.026888034,0.636039551,0.83479616,0.052151837,0.942826394,0.736878331,0.354589058,5.400955136,0.152677075,0.841075618,6.875496065,0.223468651,0,0,0,0,0,0,2,3,3,3,4,5,5,5,5,100,0
P_22_12_6,f,30,30A,0.031964321,0.712652183,0.790496376,0.075610436,1.342369005,0.527020552,0.352100682,4.980090133,0.178312628,0.856978602,7.450124437,0.193924448,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,100,0
P_22_12_8,m,30,19B,0.023820545,0.623259568,0.770199838,0.060960688,1.60180265,0.298415573,0.319552724,3.663684671,0.299017074,0.654569573,6.609134324,0.188215894,0,0,0,0,0,,,0,0,0,0,0,0,2,2,100,0
P_22_12_8,m,30,19A,0.019848192,0.547588619,0.831384195,0.05881616,1.463846102,0.344743009,0.260510347,3.747090872,0.23303769,1.091686752,13.10560301,0.079831385,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_22_12_8,m,30,19C,0.028833492,0.82646129,0.530202586,0.068538924,1.361135401,0.464648205,0.282168267,2.870451335,0.430127722,0.409622887,5.169906504,0.192490134,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_22_6_1,f,31,1C,0.021001894,0.608730746,0.711864961,0.078809131,1.683729064,0.349157808,0.483781016,5.071029798,0.236290432,0.730284069,5.359991928,0.319266385,0,0,0,1,1,1,1,1,4,10,15,18,20+,,,10,19
P_22_6_1,f,31,1A,0.014296851,0.465594942,0.828349343,0.062906146,1.281899509,0.480811397,0.435144576,4.054483083,0.33246982,0.908813737,5.12813614,0.434055666,0,18,,0,0,0,0,0,3,4,4,4,20+,,,8,19
P_22_6_1,f,31,1B,0.024978771,0.619089258,0.818566876,0.051826086,1.167754086,0.477348167,0.503959484,4.46270263,0.317825958,0.558319189,4.396515773,0.362789678,0,0,0,1,1,1,1,1,5,7,11,12,18,20+,,10,20
P_22_6_13,m,31,4C,0.009650375,0.372435596,0.873839049,0.043202732,1.135535078,0.420823264,0.432135903,3.338871326,0.486867321,0.658446915,3.548732091,0.656695407,0,0,,,0,0,0,0,0,0,0,0,0,0,3,100,0
P_22_6_13,m,31,4B,0.011437481,0.40566355,0.872947352,0.058227999,1.22553306,0.486935504,0.34655839,2.888881415,0.521562822,0.902588273,4.916862851,0.46892473,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_22_6_13,m,31,4A,0.014310424,0.463240735,0.837584565,0.029833366,0.748637923,0.668572107,0.307622092,2.904284657,0.458066782,0.803949047,4.363893186,0.530236891,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_22_6_2,m,31,5A,0.008044241,0.339880272,0.874626838,0.065806235,1.725633954,0.277561565,0.345698769,2.883298581,0.522285821,0.848445735,4.841057375,0.454708686,1,1,1,1,1,1,1,1,2,2,4,4,,4,6,7,0
P_22_6_2,m,31,5C,0.00635667,0.33106881,0.728421482,0.055839158,1.498621107,0.312280459,0.40361459,3.576108159,0.396401423,1.021573365,4.869307863,0.54115881,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,100,0
P_22_6_2,m,31,5B,0.004641952,0.267168898,0.81680525,0.069674528,1.62285599,0.332279625,0.410215573,3.445214233,0.434079541,1.055161917,5.760408959,0.399394531,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,100,0
P_22_6_21,f,31,10C,0.012238286,0.454496536,0.744130441,0.112714385,3.894396987,0.093344459,0.295302368,2.862783346,0.452563584,0.590935012,3.554920293,0.587313016,0,0,0,0,0,0,0,1,1,1,1,1,1,,1,100,0
P_22_6_21,f,31,10A,0.017825821,0.522768548,0.81925722,0.061060223,1.078361472,0.659506835,0.202970045,1.939463241,0.677732765,0.264102657,2.952041434,0.380642707,0,0,0,0,,0,0,0,0,0,0,0,0,,0,100,0
P_22_6_21,f,31,10B,0.017599605,0.519338131,0.819581479,0.066883023,1.652989843,0.307443392,0.389046279,2.960651106,0.557463507,0.610624853,3.633281765,0.580986388,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_22_6_3,m,31,22B,0.028933027,0.674312235,0.79921095,0.067308309,1.196004574,0.591007019,0.286398506,2.824645187,0.450850529,0.547478918,3.419654268,0.588020732,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,100,0
P_22_6_3,m,31,22A,0.031145419,0.900114347,0.482823556,0.073284936,1.93374588,0.246153235,0.347341097,3.85827672,0.293061701,0.838143858,4.649693953,0.486922082,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_22_6_3,m,31,22C,0.023625999,0.602206229,0.818256263,0.079768286,1.515100558,0.4364525,0.323240044,3.236765992,0.387518279,0.842509827,5.739019304,0.321284107,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_22_6_4,f,31,3A,0.024965198,0.59938118,0.872807457,0.101815298,1.637855653,0.476706888,0.744042526,6.585861304,0.215457808,1.692457636,6.812874151,0.457980211,0,0,0,0,1,1,1,1,1,3,5,6,6,6,6,100,0
P_22_6_4,f,31,3C,0.015256007,0.464585996,0.887765561,0.009492023,0.608999798,0.321450528,0.406392522,4.725432165,0.228587397,1.067011111,8.630860295,0.179907972,0,0,0,0,1,1,1,1,3,3,3,3,3,5,5,100,0
P_22_6_4,f,31,3B,0.033615698,0.709827134,0.837966346,0.092635453,1.377211273,0.613431013,0.570883225,5.222708011,0.262872666,1.191162977,7.363287819,0.27594166,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0
P_22_6_5,f,31,6A,0.04122108,0.910809175,0.624100039,0.139000684,2.100087442,0.395851068,0.453866212,3.186385955,0.561462473,0.760271262,3.839241273,0.647839468,1,1,1,1,1,1,1,1,1,0,0,0,0,,0,7,0
P_22_6_5,f,31,6B,0.036692235,0.780520616,0.756475825,0.097322648,1.537700948,0.516963395,0.256252962,3.227416426,0.308992917,0.556459693,3.361740768,0.618436209,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_22_6_5,f,31,6C,0.031462121,0.746283716,0.709528284,0.090346147,1.5541804,0.46978205,0.37200769,2.992937378,0.521610466,0.733410374,3.983251497,0.580578878,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_24_5_14,f,32,25B,0.009324624,0.384812,0.790903934,0.011025768,0.509450461,0.533573887,0.01826468,0.652115423,0.539451943,0.056621865,1.376336853,0.375425988,1,1,1,,,1,1,1,1,1,1,2,2,2,2,7,0
P_24_5_14,f,32,25C,0.013428182,0.433846775,0.896053843,0.022635173,0.584717831,0.831535477,0.083595861,1.417838165,0.52230128,0.249163353,3.160355149,0.313330034,0,0,0,,,0,0,0,0,0,1,1,6,6,10,100,0
P_24_5_14,f,32,25A,0.011889913,0.430080043,0.807364662,0.013025517,0.460819264,0.770412586,0.048450943,1.08798009,0.514102812,0.113307071,1.961592789,0.369852824,0,0,0,,,0,0,0,1,1,1,1,1,6,6,100,0
